         100,   3.11000273E-04
         200,   9.75999981E-04
         300,   2.65900046E-03
         400,   5.39499521E-03
         500,   8.63200426E-03
         600,   1.35050416E-02
         700,   2.15090513E-02
         800,   3.39460373E-02
         900,   4.28328514E-02
        1000,   6.32219315E-02
