         100 , 1.24099990E-03
         200  , 9.51899961E-03
         300  , 4.59249988E-02
         400  , 9.20669958E-02
         500  ,0.183023989    
         600  ,0.299806952    
         700 , 0.580619037    
         800  , 1.21336293    
         900   ,3.27619886    
        1000  , 9.06373501    
