         100,   3.83000355E-04
         200,   2.31700018E-03
         300,   8.36499967E-03
         400,   1.81129947E-02
         500,   4.52349931E-02
         600,   6.52809739E-02
         700,   9.43440199E-02
         800,  0.140004992    
         900,  0.207515001    
        1000,  0.289576530    
