         100,   9.01000109E-04
         200,   7.11700041E-03
         300,   3.50700021E-02
         400,   9.26679969E-02
         500,  0.168605000    
         600,  0.324271977    
         700,  0.540127039    
         800,   1.02258301    
         900,   2.50304818    
        1000,   8.58227539    
