         100, 6.96799997E-03
         200 ,  3.89699973E-02
         300,  0.135545000    
         400,  0.323386014    
         500 , 0.695735931    
         600  , 1.34039903    
         700   ,2.58568192    
         800  , 2.95052624    
         900  , 5.41681671    
        1000  , 14.2436047    
