         100,   8.72999895E-04
         200,   7.56800082E-03
         300,   3.42120007E-02
         400,  0.100646004    
         500,  0.204540998    
         600,  0.342602968    
         700,  0.507306993    
         800,   1.10028601    
         900,   2.55625772    
        1000 ,  8.57003975    
