         100,   7.45000318E-04
         200,   6.67100027E-03
         300,   2.32649986E-02
         400,   4.42199931E-02
         500,   8.62520039E-02
         600,  0.169145018    
         700,  0.247933030    
         800,  0.332277060    
         900,  0.547190905    
        1000,  0.692359924    
