         100,   5.33900037E-03
         200,   3.74340042E-02
         300,  0.146072999    
         400,  0.317460001    
         500,  0.750154018    
         600,   1.36214685    
         700,   2.48029709    
         800,   3.20386791    
         900,   5.55731773    
        1000,   9.54539490    
