         100,   2.00000126E-04
         200,   6.39999285E-04
         300,   2.44700164E-03
         400,   4.12100554E-03
         500,   8.79397988E-03
         600,   1.46529675E-02
         700,   2.08289623E-02
         800,   3.12440395E-02
         900,   4.58779335E-02
        1000,   6.48565292E-02
