         100 , 5.58599969E-03
         200  , 3.81319970E-02
         300  ,0.111969009    
         400  ,0.292303979    
         500  ,0.529670060    
         600  ,0.978451014    
         700  , 1.56044388    
         800   ,2.10864735    
         900  , 2.88307381    
        1000  , 4.06518555    
