         100,   2.91199982E-03
         200,   2.22020000E-02
         300,   6.08760007E-02
         400,  0.147799984    
         500,  0.274489999    
         600,  0.463330984    
         700,  0.706770897    
         800,   1.06058598    
         900,   1.50527573    
        1000,   2.06804371    
