 (-4.009311509173607391e+01+0.000000000000000000e+00j)
 (-4.049586434875991614e+01+0.000000000000000000e+00j)
 (-4.030347005844575392e+01+0.000000000000000000e+00j)
 (-4.059242527512589049e+01+0.000000000000000000e+00j)
 (-4.069176186436859410e+01+0.000000000000000000e+00j)
 (-4.140584327420602762e+01+0.000000000000000000e+00j)
 (-4.173753656236910814e+01+0.000000000000000000e+00j)
 (-4.200957654956525289e+01+0.000000000000000000e+00j)
 (-4.250478195956912231e+01+0.000000000000000000e+00j)
 (-4.271338395743858740e+01+0.000000000000000000e+00j)
 (-4.322644210949163579e+01+0.000000000000000000e+00j)
 (-4.392617573681138055e+01+0.000000000000000000e+00j)
 (-4.402490994391119017e+01+0.000000000000000000e+00j)
 (-4.473133791299572692e+01+0.000000000000000000e+00j)
 (-4.501139812834667708e+01+0.000000000000000000e+00j)
 (-4.560646999496208309e+01+0.000000000000000000e+00j)
 (-4.564422372242309223e+01+0.000000000000000000e+00j)
 (-4.611416664377114216e+01+0.000000000000000000e+00j)
 (-4.638760902399627639e+01+0.000000000000000000e+00j)
 (-4.657132706564152613e+01+0.000000000000000000e+00j)
 (-4.713852948379734897e+01+0.000000000000000000e+00j)
 (-4.696824523882914804e+01+0.000000000000000000e+00j)
 (-4.737811940475494055e+01+0.000000000000000000e+00j)
 (-4.752929475282396510e+01+0.000000000000000000e+00j)
 (-4.768335827919845116e+01+0.000000000000000000e+00j)
 (-4.757369430599388238e+01+0.000000000000000000e+00j)
 (-4.764823267856790778e+01+0.000000000000000000e+00j)
 (-4.789977211743982366e+01+0.000000000000000000e+00j)
 (-4.789155573358912932e+01+0.000000000000000000e+00j)
 (-4.797178559815336740e+01+0.000000000000000000e+00j)
 (-4.812856737445219579e+01+0.000000000000000000e+00j)
 (-4.810557804862569498e+01+0.000000000000000000e+00j)
 (-4.818242550919701017e+01+0.000000000000000000e+00j)
 (-4.821918228828747743e+01+0.000000000000000000e+00j)
 (-4.817899301819621627e+01+0.000000000000000000e+00j)
 (-4.820238092299940291e+01+0.000000000000000000e+00j)
 (-4.842708959966783056e+01+0.000000000000000000e+00j)
 (-4.843290218544343162e+01+0.000000000000000000e+00j)
 (-4.849704257475542590e+01+0.000000000000000000e+00j)
 (-4.866387715944947701e+01+0.000000000000000000e+00j)
 (-4.863253865964882294e+01+0.000000000000000000e+00j)
 (-4.859209574690172673e+01+0.000000000000000000e+00j)
 (-4.891916898935316738e+01+0.000000000000000000e+00j)
 (-4.890585748265858257e+01+0.000000000000000000e+00j)
 (-4.904631856733411865e+01+0.000000000000000000e+00j)
 (-4.913841231016995437e+01+0.000000000000000000e+00j)
 (-4.918438367464776206e+01+0.000000000000000000e+00j)
 (-4.923624151606560417e+01+0.000000000000000000e+00j)
 (-4.921237181857218701e+01+0.000000000000000000e+00j)
 (-4.936518562198305204e+01+0.000000000000000000e+00j)
 (-4.955757679171095731e+01+0.000000000000000000e+00j)
 (-4.943129326873064855e+01+0.000000000000000000e+00j)
 (-4.956264089127761707e+01+0.000000000000000000e+00j)
 (-4.971614456493204415e+01+0.000000000000000000e+00j)
 (-4.976566209608790103e+01+0.000000000000000000e+00j)
 (-4.990839371115842482e+01+0.000000000000000000e+00j)
 (-4.996697867415380756e+01+0.000000000000000000e+00j)
 (-5.007229119247148930e+01+0.000000000000000000e+00j)
 (-5.003581474263895501e+01+0.000000000000000000e+00j)
 (-5.009513101168153781e+01+0.000000000000000000e+00j)
 (-5.022037012080430429e+01+0.000000000000000000e+00j)
 (-5.016336926726036438e+01+0.000000000000000000e+00j)
 (-5.013884199689253762e+01+0.000000000000000000e+00j)
 (-5.029981194853847626e+01+0.000000000000000000e+00j)
 (-5.034632212049145039e+01+0.000000000000000000e+00j)
 (-5.023615630395008935e+01+0.000000000000000000e+00j)
 (-5.035980263678017366e+01+0.000000000000000000e+00j)
 (-5.022390607918049454e+01+0.000000000000000000e+00j)
 (-5.038394448642625179e+01+0.000000000000000000e+00j)
 (-5.032138260091227977e+01+0.000000000000000000e+00j)
 (-5.044148727433615420e+01+0.000000000000000000e+00j)
